sentence,label
Ancak seni öyle affederim babanı  __  koyayım senin gibi komşunun ben ne oldu korkuttu öldüm ay  __  yanıyorum 2 kilometre uzağındayım  __  yanıyorum komşum,4
Sen çok fazla artı 18 izliyorsun ha interneti yavaşlatıyorsun,5
Bırak lan,4
Bırak ananın ortamına çaydanlık aldım,4
Geçmiş olsun dileklerimi iletmeye ulan ulan kuduz köpek gibi,4
Bağırma lan dedim sana biraz yeşil çay içip sakinleşelim ama,4
Sen iyilikten anlamıyorsun şiddet bağımlısı hiç,6
Sevgi görmemiş ki nereden bilsin,4
Neyse kendi evim gibi kullanayım yine bunun evini komşuya her ne kadar da insanı kıssa onun evine girip çıkıyorum bir şey demiyor polisi filan aramıyor Çünkü polisi arasa bütün foyası ortaya çıkacak sapığın,6
Kim bilir kaç tane çocuğu oldu kitlemiş cinsi sapık,5
Sütaş kaşar ulan o araba kaçta geçiyordu 500 ile,5
Lan bin sene  __  koyayım binene kadar tren gitti ya buradan olmadan cahil  __  koyayım da trene binmeyi bilmiyor ama güzel memleketmiş bunların yaşadığı ha ağaçlara bak yemyeşil,4
Vay be  __  koyduğumun oğlu tren beni öldürdü galiba tren seni altına alır bir güzel  __  ha kafa yok ki  __  koyayım ben kaçta gidiyorsun lan sen bir tren çarpıyor bir araba çarpıyor bir komşu çarpıyor boşu boşuna gitti trenin altında kaldık,4
Seni var ya tren gibi sülaleni  __  yeter ha,4
Babanı  __,4
Sen kahvaltıda yiyen şaşar tostun içinden kaşar Çık çık çık çık  __  evladı sen ya niye çıkıyorsun,4
Sen gelme şişko şişko patates yarım kilo domates tatlı tatlı atla ananın  __  ya,4
Ananın  __  __  ben seni aptal bir kere sen,4
Kulakların sağır olması lazım,4
Ananın  __  az kaldı,4
Geberin lan  __  koyduğumun bir yabani bitkiler,4
Dinleyin bu sesi bu sesi dinleyin çok güzel değil mi spotifya ne zaman gelir acaba değil mi dinleyin lan Alkış hepiniz benim sevdiğim türden şarkı dinlemek zorundasınız lan hiç kimsenin müzik zevkine saygım yok,4
Böylelikle her tarafına anasını  __  adamın evi yok oldu sistemini çökertiyorum,4
Ben bunu o makine ne biliyor ay şimdi düşer ölürüm ha o lan hayır ben  __  o makineyi o makine hakkında bundan sonra,4
Sana dayasam kim ne bilebilir böyle,5
Kafayı da enseyi tutup böyle yatıracağım senin manzaraya karşı böyle bir  __  lan,5
Vay anasını sayın seyirciler ne oluyor yine ya,5
Oo çok güzel çok güzel bir şekilde uçtuk  __  koyayım,5
La herif villada yaşıyor en güzel hep onun,4
Yeminimi ya da bir düşündüm de bu evde güzel bu aslında düşününce  __  koyayım hepsi güzel benim hep,4
Barış lan Şu,4
Ulan böyle paraşütle süzülelim arkadaşlar sanki pubg oynuyormuşuz gibi böyle lan sanki lan,4
Ha  __  koyayım Şeytan diyor o oyunu moyunu bırak  __  et komşuyu böyle süzülerek şu gözü kulesine git ha benimle uğraşıyorum  __  koyduğumun delisiyle ya,4
Yeter lan üf böyle hafifçe süzülelim bir tane balkon var oraya gideceğim oraya mankenleri yerleştireceğiz,4
Hani çatıda bir tane manken bulmuştum arkadaşlar İşte o mankeni ailesine bulmadık bir yere yerleştireceğiz şuraya konabilseydim güzel olurdu da konamadım nerede,4
Etraftaki 4 adet mankeni bulup şu halının üzerine bırakmak,5
Ben şu an iki tane bıraktım da diğer mankeni de alıp  __  koyayım,5
Bak hele bak değişik değişik hareket yapma ya buraya yerleştireceğiz sırada buraya uçacağız,5
Süleyman aletimize dünyanın en gereksiz aleti,5
Merhaba ananızı gördünüz mü onu arıyorum da benimle ilgilenmiyor,5
Sen beni mahrum bırakma kendinden,5
Hı  __  koyayım,5
Sarhoşu koridorun sonunda çömelmiş bekliyordum bekliyorum ama,5
Komşum nerede bilmiyorum şalter indireyim  __  çiçek gelsin dışarıda sinirleri bozuktur daha da kızdırıyorum onu hak etmiyor beni beni ve sevgimi beni beni bihterini ay her yerde de karşıma çıkması olmaz aygır su aygır,5
Ne oldu oğlum,4
Komşumun  __  __  girdi kalkamıyor ya ambulans mı ambulansı aradım senin için gel bak beni tuttu arkadaşlar spacee basıyorum ihtiyarı iteleyebiliyorum öyle bir özellik kazandım hop güle güle dostum artık eskisinden daha güçlüyüm ben bugün çok orada arkadaşlar ya onu kızdırmadan önce biraz şey yapıyorum yaramazlık,4
Komşumun benim üzerimde zıplaması,5
Normalde ideal vücut tipine derler 906090 derler,5
Komşumun vücudu 30 150 180  __  koyayım gel buraya,5
Bu benim komşum yürürken öyle bir kıvırıyor ki insanı kendi hayran bırakıyor onu izlemek en büyük hobim,5
Yeminimi var ya of sert erkek kapıya nasıl da vuruyor çok yakışıklı ya abi,5
Of o  __,5
Senden daha yakışıklı look look look look look look hiç kimse sana böyle yaptı mı çok yorucu bir günde en iyisi gidip evde istirahat edeyim ya gelecek bölüm komşumla uğraşmaya devam ederim,5
Komşu gel seninle viski keyfi yapalım,5
Gel seni bir sarhoş edip,5
Bu da bizim velilerin çift kişilik yatağı böyle istikbalya ile yatakları,5
Lan komşu seyircilerime bay bay,4
Asyadan adeta gözlerini alamıyordu sürekli,5
Asyayı izliyor ve sürekli,5
Asyadan hoşlanıyordu bu durum ise benim hiç hoşuma gitmiyordu adeta bizi unutmuştu,5
Abi ben nıl ömüş ya,6
Ama o kız kıyafeti,5
Ama ne yapayım eleyi çok seviyorum,5
Baksana kız kıyafeti giymiş,5
Evet sen de çok güzel olmuşsun,5
Egecan kız kıyafeti giymiş,5
Oğlum bu kılık ne böyle aa,5
Egecan saçmalama kadın şaşırdığı için soyuyor beğendim de o kız kıyafeti değil mi,5
Egecan kız kıyafeti giymiş,5
Yapmayı unuttum salak,4
Asya salak,4
Of ya ne yapacağım ben şimdi,4
Ee sen ne yapacaksın ödevsiz sorun değil senin için değer ya çok aşık olsun ya,5
A bana aşık ol dedi sanırım bana aşık a egan benim gödük nimi sen de gördün mü gdim,5
Mert abi kıza abo,5
Aferin asacı Çok güzel olmuş 100 aldın ama ama ben 95 aldım,5
Ase senden daha siki salak mısın egec o ödev melt abimin a doğru kız melt abimin ödevini oldu Üstüne bir de 100 aldu ya Çok takılma,4
Sen salaksın no ya,4
Sensin salak canımı sıkma benim,4
Asya parfümün de çok güzel kokuyorsun sen anlamazsın ezik babiş yurt dışından getirdi,5
Kalbini kırıyorsun sen sus,4
Ben yukarı çıkıp müzik dinleyeceğim zengin havalı kızlar gibi,5
Yani egec salak mısın sattı derken bizim yayım,4
Asyam ellerin ne kadar güzel,5
Aşk yaşanıyor,5
Perunun en sevdiği kalem varmış,5
Neyse al senin olsun mel abim benim kalemimi asa mı verdi yoksa ben mi yanlış gördüm ya Çok romantik,5
Başka bir şey görmedim aralarında salak egec onu mu diyor neyi diyorsun yani,4
Aralarında aşk var mı aşık var mı diye soruyorum,5
Mert abim başka kızlarla gölemez sadece kardeşini sever ama o zaman neden a senin elini tutuyor da hayır o şaka yapıyordur sen anlamadın,5
As aşık mısın,5
Mert abi penis,5
Yok ya ben aşık falan değilim,5
O zaman neden elini tutuyordun,5
Evet neden e eline bir şey batmış ondan bakıyordum,5
Selam ezikler,4
Siz benden gizli gizli,5
Mer abi Şu gıcık kızla konuşma ya bana gıcık mı dedin sen,4
Sen gıcık falan değilsin yok,4
Gıcıksın işte hen öyle şeyler söyleme yene ay ay,4
Salak mısın kızım biz,4
Asyayı döverdim öğretmen işkum,6
Egecan Şimdi ben o gününü göstereceğim,6
Aferin kızım o zaman git ası hakla,6
Müzik haklayamadım çok sce ı isal misin İyi tamam hadi git hemen o zaman çok teşekkür ederim öğretmenim ay kaçıyor galiba,6
Bana da tase bozun suun sen ne yaptığını sanıyorsun,6
Ne oluyor be deli misin,4
Sen ne yaptığını sanıyorsun ne yapıyormuşum,6
Elimden almaya çalışıyorsun ya kızım sen neden bahsediyorsun anlamadığımı mı sanıyorsun,4
Ya neyi merti abimle ask yaşadığınızı,5
Mert abimden uzak duracaksın kızım,6
Senin kafan yerinde mi sana,4
Mert abimden uzak duracaksın diyorum,6
Anladın mı beni yoksa yoksa ne ne yaparsın bilmiyorum ki oyasını düşünmedim ay salak kız merak etme,6
Er kolarda hoşlanırım,5
Er kolarda hoşlanıyorum,5
Defol başımdan tamam,4
Asya hadi görüşürüz bay ben şimdi sana ne yapacağımı biliyorum Öğretmenim ben geldim pinu,6
Dövdün mü,6
Tam dövmüş sayılmam ama koy bti yani,6
Mert abime hayatta yaklaşamaz,5
Senden korkulur,6
Selam aşkolar ben geldim baksana,5
Mert aşk ne sen bana aşk muı dedin,5
Evet burada başka erkek olmadığına göre sana dedim,5
Hey ben de erkeğim else kıyafeti giyen erkek mi olur düzgün konuş,5
Ne oluyor be ne diyor bu kız bana erkek değilsin diyor,5
Mert abime asko mu dedi,5
Mer çok yakışıklı bir,5
Aşık olun sen ya sen bana yakışıklım mı diyorsun sen,5
Egecan sen yakışıklı değilsin ya ben de,5
Yakışıklıyım değil mi arkadaşlar yoruma yazın yakışıklısın yorsun,5
Ben de yakışıklıyım sana demedim eg,5
Sana dedim bana bak kızım ben seninle daha demin ne konuştum acaba,6
Evet sen kaşınıyor musun yoksa kızım kaşınıyorum mertçim beni kaşır mısın tabii hayatım,6
Oha hop hop hop ne,6
Ne oluyor ya ya aşk o susur Şu kardeşine penu yengene saygısızlık etme,5
Asya ile aramızda bir şey yok diyordun evet,5
Asya sadece benim arkadaşım diyordun şimdi ne oldu ya sidek gitsene o eskiden de aşık olar,5
Merte aşık oldum,5
Evet artık sevgiliyiz değil mi,5
Evet artık sevgiliyiz,5
Hayır sizin sevgili olmanızı istemiyorum,5
Aşko,5
Ya aşko sadece bana al bana al onları sonra alırsın,5
Aşk,5
Mert abimin kölesi olarak kullanıyor yetmen,4
Anlamadım çünkü artık bizi sevmiyor egec,4
Yalan söyleme seviyor bir kere hayır sevmiyor işte gerçekten sevmiyor mu,5
Evet o artık sadece asiyi seviyor ama ama ben mer,5
Rabbim bizi sevsin istiyorum,3
Mert abim bu kıza aşık,5
Oha mektup mu Çok romantik meht abi ne yazmış okusana ne yazacak kesin aşk dolu bir mektup yazmıştır he kesin şimdi şu mektubu,5
Okuyayım da ben de ona aşk dolu bir mektup yazayım ha pislik,5
Mert selam senden nefret ediyorum,4
Bay ne yazmış böyle ask dolu şy mi yazmış,5
Hayır hayır çok kötü şeyler yazmış vah vah vah tüh tüh tüh çok üzüldüm,4
Evet sana çok kötü şeyler yazdıysa,4
Selame ezikler ay,4
Ben şimdi size gününüzü gösteririm,6
Allah kuyu ifti yadan saklasın hiç yalan söyleme ası her şeyi açıkladı,6
Asya çok kötü biri onunla sevgili olmanı istemiyoruz,5
Senle sevgili numarası yaptım dedi kıza bak ne kolay terbiyesiz tam bir pislik sizin sayeniz,5
Asya pisliği gününü görecek ne yaptın ben,5
Ben anlamadım sadece izle ve gör of yine kokutmuş musunuz ya sınıfı,5
Biz ü gün önce duş aldık sen pis kokup sınıfı kokutuyor sonra da suçu bize açıyorsun iğrençsin,5
Ay bu da ne popişko ıslandı pesi,5
Sen çok fenasın pislikler,5
Aa başladı hem planımıza başkasını dahil ediyor hem de o yabancı kızı bizden daha çok eğleniyordu ama biz de suiş mersek psunun bu kız arasını bozacaktır,6
A sen şu pelos bize bahsettiği çirkin kızsın düzgün konu ben gayet güzel bir kızım,4
Abi bu ne çirkinlik ya,4
Vallahi dünyadaki en çirkin kız,4
Saka yaptığınızı söyleyin gidiyorum ben ya evet ya ben de gidiyorum Çünkü gözlerim biraz gidip de güzel kızlar görsün ya çirkin kızlar görmesin pin su ben gerçekten çirkin bir kız mıyım,4
Ondan sonra ikisi kavga edecekler Çünkü e camsu sının ortaya çıkmasından hoşlanmayacak,6
Seninle oyun oynamak istiyorlar seni sevdiler söylemiştim ben sana,1
Olur oynayalım,1
Sevdiler,3
Ecem altına istiyor yaşına gelmiş hala altına işiyor ezik,4
Siz bizim ayımızı bozmaya mı çalışıyorsunuz,6
Bozacağız bunların,6
Aa ben de en çok seni seviyorum,3
Ondan sonra eams bunu görünce ben söyleyecek ki sen benim en yakın arkadaşımsın benim sevgilime mi yürüyorsun diyecek ve kavga edecekler aralı bozulacak sonra da,6
Bunu sana nasıl yapar neden dövdü bilmiyorum da canımı çok acıttı,6
Sen laftan anlamıyor musun,6
Ya saf mısın kızım bu söylediğin şeyler sence kötü mü bu,4
Pusu senin sevgiline yürümüş,5
Ben anlamadım öyle yürümek değil kızım aşık olduğunu söylüyor yani sevgilini senin elinden çalmaya çalışıyor,5
Bak yakın arkadaşıma iftira falan atma,6
Sevgili olalım,5
Pelin e sormam gerekiyor oley oley oley aralarını bozdum oh ye oh ye,6
Aç kapıyı pelino senin saçını başını olacağım,6
Nasıl sevgilime yazarsın ne sevgilisinden bahsediyorsun,5
Ben senin sevgine yazmadım ki bana yalan söyleme mesajları okudum,6
Aşkım hayatım yazmış nasıl yaparsın bunu bana oy,5
O zaman ben gidip onun kafasını kıracağım ama önce şu videoyu bitireyim,6
Diğer bölümde gidip de cam suyuyla beyin suyu ayıracağım bu sefer,6
Kendinize çok iyi bakın hoşça kalın,3
Asya çok güzel olmuştu,3
Asya dan adeta gözlerini alamıyordu sürekli,5
Teşekkür ederim şekerim,3
Baksana kız kıyafeti giymiş,5
Egecan kız kıyafeti giymiş,5
Egecan saçmalama kadın şaşırdığı için soyuyor beğendim de o kız kıyafeti değil mi,5
Egecan kız kıyafeti giymiş,5
Yapmayı unuttum salak,4
Asya salak,4
A bana aşık ol dedi sanırım bana aşık a egan benim gödük nimi sen de gördün mü gdim,5
Ase senden daha siki salak mısın egec o ödev melt abimin a doğru kız melt abimin ödevini oldu Üstüne bir de aldu ya Çok takılma,4
Sen salaksın no ya,4
Sensin salak canımı sıkma benim,4
Asya parfümün de çok güzel kokuyorsun sen anlamazsın ezik babiş yurt dışından getirdi,4
Senin en sevdiğin oyun,3
Yani egec salak mısın sattı derken bizim yayım,4
Aşk yaşanıyor,5
Neyse al senin olsun mel abim benim kalemimi asa mı verdi yoksa ben mi yanlış gördüm ya Çok romantik,5
Aralarında aşk var mı aşık var mı diye soruyorum,5
Mert abim başka kızlarla gölemez sadece kardeşini sever ama o zaman neden a senin elini tutuyor da hayır o şaka yapıyordur sen anlamadın,5
As aşık mısın,5
Mert abi penis,5
Selam ezikler,4
Sana ne be,4
Sana hesap mı vereceğiz hiç hiçbir şey konuşmuyorduk,4
Hoş geldin bu arada,3
Mer abi Şu gıcık kızla konuşma ya bana gıcık mı dedin sen,4
Gıcıksın işte hen öyle şeyler söyleme yene ay ay,4
Salak mısın kızım biz,4
Asya yı döverdim öğretmen işkum,6
Egecan Şimdi ben o gününü göstereceğim,6
Aferin kızım o zaman git aslıyı hakla,6
Bana da tase bozun suun sen ne yaptığını sanıyorsun,6
Ne oluyor be deli misin,4
Ya neyi merti abimle ask yaşadığınızı,5
Mert abimden uzak duracaksın kızım,6
Senin kafan yerinde mi sana,4
Mert abimden uzak duracaksın diyorum,6
Anladın mı beni yoksa yoksa ne ne yaparsın bilmiyorum ki oyasını düşünmedim ay salak kız merak etme,4
Tam dövmüş sayılmam ama koy bti yani,6
Senden korkulur,6
Mert aşk ne sen bana aşk muı dedin,5
Hey ben de erkeğim else kıyafeti giyen erkek mi olur düzgün konuş,6
Ne oluyor be ne diyor bu kız bana erkek değilsin diyor,6
Aşık olun sen ya sen bana yakışıklım mı diyorsun sen,5
Can salak,4
Evet sen kaşınıyor musun yoksa kızım kaşınıyorum mertçim beni kaşır mısın tabii hayatım,5
Mert e aşık oldum,5
Evet artık sevgiliyiz değil mi,5
Evet artık sevgiliyiz,5
Teşekkürler,3
Mert abim bu kıza aşık,5
Mert abime hakaret dolu bir mektup yazacağız,4
Oha mektup mu Çok romantik meht abi ne yazmış okusana ne yazacak kesin aşk dolu bir mektup yazmıştır he kesin şimdi şu mektubu,5
Okuyayım da ben de ona aşk dolu bir mektup yazayım ha pislik,4
Mert selam senden nefret ediyorum,4
Sadece pyi çıldırtmak için seninle çıktım bir daha benimle konuşma,6
Bay ne yazmış böyle ask dolu şy mi yazmış,5
Selame ezikler ay,4
Neden buradasın bana açıkla az def ol git buradan senin yüzünü görmek istemiyorum,6
Ne diyorsun sen be duydun işte seni görmek istemiyorum ı ben seni görmeye çok meraklıyım,6
Ne bileyim salak kardeşlerim falan koymuştur herhalde,4
Senle sevgili numarası yaptım dedi kıza bak ne kolay terbiyesiz tam bir pislik sizin sayeniz,4
Barıştık mı meret abi barışalım,3
Ya biz seni çok seviyoruz,3
Hiç küsmedik ki ben de sizi çok seviyorum canım,3
Asya pisliği gününü görecek ne yaptın ben,4
Biz ü gün önce duş aldık sen pis kokup sınıfı kokutuyor sonra da suçu bize açıyorsun iğrençsin,4
Ay bu da ne popişko ıslandı pesi,5
Sen çok fenasın pislikler,4
Siz gününüzü göreceksiniz hepinizi mahvedeceğim,6
Bu iş burada bitmedi,6
Can ale yaşa sen n abi bir daha sevgili yapma ama tamam mı,5
Anlaştık mı o zaman sizleri çok seviyorum,3
Kendinize çok iyi bakın hoşça kalın,3
Hoş geldiniz bugün,3
Challenge yapacağız çok eğlenceli bir video olacak,1
Hoş geldin patronculuk patron,3
Aynı onun yaptığı gibi dostlarım kelepçe hareketi yapacağım ve,6
Bakın şimdi osuruk patron yapayım koyunun ismini osuruk patron yapacağım bunu buraya basacağım dostlarım,4
Allah kahretsin ya,4
Heyecan yaptım abi çok heyecan yaptım dostlarım osuruk patron,4
Ağzına vururum,6
Bak bu sefer kaçma buraya gel lan bin şuna lan he bindi,6
Tamam benim etabın bitti patron ben bu kadar güldüremedim seni tamam bunu da güldüremedim öndeyim dostlarım patron yakışıklı güvenliğe güldü ama koyunu şey yapmamı gülmedi şimdi sahneyi temizleyelim oğlum kendini niye öldürüyorsun,6
M saygılarımı ve sevgilerimi iletiyorum,3
K bulun geliyorsun pisim benim kardeşim bir gider misin buradan patron bir şey desene ya şuna ne sanıyor bu kendisini kızdı,6
What yazdı vallahi her getirmiş ben bir şey beklemiyorum ayağını denk al lan ayağını denk al vurayım ağzına dur,6
Patron sana ne söyleyecekmiş oğlum adama vurma bir şey patron git lan buradan paton ne yapıyor sana kalp çıkar diyor,6
